TABLE_NAME,COLUMN_NAME,DATA_TYPE,CHARACTER_MAXIMUM_LENGTH,IS_NULLABLE
CustomerImport,SrlNo,int,,YES
CustomerImport,PriceGp,varchar,50,YES
CustomerImport,CustClass1,varchar,16,YES
CustomerImport,CustClass2,varchar,16,YES
CustomerImport,CustClass3,varchar,16,YES
CustomerImport,CustClass4,varchar,16,YES
CustomerImport,CustClass5,varchar,16,YES
CustomerImport,CustProf1,varchar,50,YES
CustomerImport,CustProf2,varchar,50,YES
CustomerImport,CustProf3,varchar,50,YES
CustomerImport,CustProf4,varchar,50,YES
CustomerImport,CustProf5,varchar,50,YES
CustomerImport,IsASubOrdinate,varchar,1,YES
CustomerImport,HasSubOrdinates,varchar,1,YES
CustomerImport,AttachedToCd,varchar,20,YES
CustomerImport,ApplySuperAddress,varchar,1,YES
CustomerImport,IsMale,varchar,1,YES
CustomerImport,BirthDate,datetime,,YES
CustomerImport,IsMaried,varchar,1,YES
CustomerImport,WedAnniv,datetime,,YES
CustomerImport,LoyaltyPgmId,varchar,16,YES
CustomerImport,LoyaltyPgmCd,varchar,20,YES
CustomerImport,LSTNo,varchar,32,YES
CustomerImport,CSTNo,varchar,32,YES
CustomerImport,DestTaxType,varchar,16,YES
CustomerImport,ModeOfTrans,varchar,16,YES
CustomerImport,TransCode,varchar,16,YES
CustomerImport,BankCd,varchar,14,YES
CustomerImport,BankLoc,varchar,30,YES
CustomerImport,PaymtCat,varchar,16,YES
CustomerImport,PaymtTerms,varchar,16,YES
CustomerImport,CreditDays,int,,YES
CustomerImport,CreditLimit,money,,YES
CustomerImport,TransitDays,int,,YES
CustomerImport,SHOPERComp,varchar,4,YES
CustomerImport,SHOPERVer,varchar,16,YES
CustomerImport,IsSHOPERTaxInc,varchar,1,YES
CustomerImport,Retail_Factor,varchar,11,YES
CustomerImport,Retail_RoundOff,varchar,11,YES
CustomerImport,Dealer_Factor,money,,YES
CustomerImport,Dealer_RoundOff,varchar,11,YES
CustomerImport,AllowCreditInvoice,varchar,1,YES
CustomerImport,AllowCashBill,varchar,1,YES
CustomerImport,AllowMiscIssue,varchar,1,YES
CustomerImport,AllowDCGen,varchar,1,YES
CustomerImport,AllowMiscRcpt,varchar,1,YES
CustomerImport,PresaleTaxFormYes,varchar,1,YES
CustomerImport,PreSaleTaxFormNm,varchar,32,YES
CustomerImport,PostSaleTaxFormYes,varchar,1,YES
CustomerImport,PostSaleTaxFormNm,varchar,32,YES
CustomerImport,CreditUsed,money,,YES
CustomerImport,SHOPERDelimiter,varchar,4,YES
CustomerImport,SHOPEREnv,varchar,4,YES
CustomerImport,SrcTaxType,varchar,16,YES
CustomerImport,LSTDate,datetime,,YES
CustomerImport,CSTDate,datetime,,YES
CustomerImport,TransAllowed,int,,YES
CustomerImport,IsConsignmentItem,bit,,YES
CustomerImport,POApplicable,int,,YES
CustomerImport,StreetAddr,varchar,100,YES
CustomerImport,Town,varchar,50,YES
CustomerImport,PostalCd,varchar,20,YES
CustomerImport,State,varchar,50,YES
CustomerImport,Country,varchar,50,YES
CustomerImport,Locality,varchar,50,YES
CustomerImport,OffPhone,varchar,50,YES
CustomerImport,Homephone,varchar,50,YES
CustomerImport,MobilePhone,varchar,20,YES
CustomerImport,FaxNo,varchar,30,YES
CustomerImport,Email,varchar,60,YES
CustomerImport,Email2,varchar,60,YES
CustomerImport,VaUid,varchar,32,YES
CustomerImport,VaCtr,int,,YES
CustomerImport,VaTermId,varchar,32,YES
CustomerImport,VaCompCode,varchar,16,YES
Customers,Code,varchar,32,NO
Customers,Nm,varchar,60,YES
Customers,MailListSrlNo,int,,YES
Customers,PriceGrp,varchar,50,YES
Customers,CustClass1,varchar,16,YES
Customers,CustClass2,varchar,16,YES
Customers,CustClass3,varchar,16,YES
Customers,CustClass4,varchar,16,YES
Customers,CustClass5,varchar,16,YES
Customers,CustProf1,varchar,50,YES
Customers,CustProf2,varchar,50,YES
Customers,CustProf3,varchar,50,YES
Customers,CustProf4,varchar,50,YES
Customers,CustProf5,varchar,50,YES
Customers,IsASubOrdinate,bit,,YES
Customers,HasSubOrdinates,bit,,YES
Customers,AttachedToCd,varchar,20,YES
Customers,ApplySuperAddress,bit,,YES
Customers,IsMale,smallint,,YES
Customers,BirthDate,datetime,,YES
Customers,IsMaried,smallint,,YES
Customers,WedAnniv,datetime,,YES
Customers,LoyaltyPgmId,varchar,16,YES
Customers,LoyaltyPgmCd,varchar,20,YES
Customers,LSTNo,varchar,32,YES
Customers,CSTNo,varchar,32,YES
Customers,DestTaxType,varchar,16,YES
Customers,ModeOfTrans,varchar,16,YES
Customers,TransCode,varchar,16,YES
Customers,BankCd,varchar,14,YES
Customers,BankLoc,varchar,30,YES
Customers,PaymtCat,varchar,16,YES
Customers,PaymtTerms,varchar,16,YES
Customers,CreditDays,int,,YES
Customers,CreditLimit,money,,YES
Customers,TransitDays,int,,YES
Customers,SHOPERComp,varchar,4,YES
Customers,SHOPERVer,varchar,16,YES
Customers,IsSHOPERTaxInc,bit,,YES
Customers,Retail_Factor,money,,YES
Customers,Retail_RoundOff,money,,YES
Customers,Dealer_Factor,money,,YES
Customers,Dealer_RoundOff,money,,YES
Customers,AllowCreditInvoice,bit,,YES
Customers,AllowCashBill,bit,,YES
Customers,AllowMiscIssue,bit,,YES
Customers,AllowDCGen,bit,,YES
Customers,AllowMiscRcpt,bit,,YES
Customers,PresaleTaxFormYes,bit,,YES
Customers,PreSaleTaxFormNm,varchar,32,YES
Customers,PostSaleTaxFormYes,bit,,YES
Customers,PostSaleTaxFormNm,varchar,32,YES
Customers,DtOfCreation,datetime,,YES
Customers,VAUid,varchar,32,YES
Customers,VActr,int,,YES
Customers,VATermId,varchar,32,YES
Customers,VACompCode,varchar,16,YES
Customers,CreditUsed,money,,YES
Customers,SHOPERDelimiter,varchar,4,YES
Customers,SHOPEREnv,varchar,4,YES
Customers,SrcTaxType,varchar,16,YES
Customers,LSTDate,datetime,,YES
Customers,CSTDate,datetime,,YES
Customers,TransAllowed,int,,YES
Customers,IsConsignmentItem,bit,,YES
Customers,POApplicable,int,,YES
Customers,Lastupdateddate,datetime,,YES
Customers,WSLink,varchar,256,YES
Customers,WSUserName,varchar,32,YES
Customers,WSPassword,varchar,64,YES
Customers,WSSSL,smallint,,YES
CustPriceGroups,PriceGrpCd,varchar,16,NO
CustPriceGroups,PriceGrpDesc,varchar,50,YES
CustPriceGroups,IsFactorByClass,bit,,YES
CustPriceGroups,AllowCreditInvoice,bit,,YES
CustPriceGroups,AllowCashBill,bit,,YES
CustPriceGroups,AllowMiscIssue,bit,,YES
CustPriceGroups,PaymtTerms,int,,YES
CustPriceGroups,CreditDays,int,,YES
CustPriceGroups,CreditLimit,money,,YES
CustPriceGroups,DestTaxType,varchar,16,YES
CustPriceGroups,VAUid,varchar,32,YES
CustPriceGroups,VActr,int,,YES
CustPriceGroups,VATermId,varchar,32,YES
CustPriceGroups,VACompCode,varchar,16,YES
DashBoardConfig,UserID,varchar,16,NO
DashBoardConfig,ChartAreaCD,varchar,16,NO
DashBoardConfig,ParamCD,varchar,32,NO
DashBoardConfig,Descr,varchar,64,YES
DashBoardConfig,CtrlValue,varchar,64,YES
DashBoardConfig,OthParam,varchar,32,YES
DashBoardConfig,DateType,smallint,,YES
DashBoardConfig,FromDate,datetime,,YES
DashBoardConfig,ToDate,datetime,,YES
Datasyncconfig,HOcompcd,varchar,32,NO
Datasyncconfig,HOcompnm,varchar,100,YES
Datasyncconfig,islowerversion,char,1,YES
Datasyncconfig,isbasesystem,char,1,YES
Datasyncconfig,shrmcd,varchar,16,YES
Datasyncconfig,modesrlno,int,,YES
Datasyncconfig,modetype,varchar,7,YES
Datasyncconfig,modedtl,varchar,255,YES
Datasyncconfig,ModeUnm,varchar,32,YES
Datasyncconfig,ModePwd,varchar,32,YES
Datasyncconfig,modeup,varchar,255,YES
Datasyncconfig,modedown,varchar,255,YES
Datasyncconfig,moderank,int,,YES
Datasyncconfig,upload_download_retry_times,int,,YES
Datasyncconfig,upload_download_retry_interval,int,,YES
Datasyncconfig,extract_file_split_size,int,,YES
Datasyncconfig,FTP_is_passive,char,1,YES
Datasyncconfig,mail_CC_from_shrm,varchar,256,YES
Datasyncconfig,mail_BCC_from_shrm,varchar,256,YES
Datasyncconfig,mail_CC_to_shrm,varchar,256,YES
Datasyncconfig,mail_BCC_to_shrm,varchar,256,YES
Datasyncconfig,mail_sub_from_shrm,varchar,256,YES
Datasyncconfig,mail_msg_from_shrm,varchar,1024,YES
Datasyncconfig,mail_sub_to_shrm,varchar,256,YES
Datasyncconfig,mail_msg_to_shrm,varchar,1024,YES
Datasyncconfig,mail_resync_sub_to_shrm,varchar,256,YES
Datasyncconfig,mail_resync_msg_to_shrm,varchar,1024,YES
Datasyncconfig,mail_ack_sub_to_shrm,varchar,256,YES
Datasyncconfig,mail_ack_msg_to_shrm,varchar,1024,YES
Datasyncconfig,Filetype_downHO,varchar,256,YES
Datasyncconfig,Filetype_downPOS,varchar,256,YES
Datasyncconfig,modeactive,char,1,YES
Datasyncconfig,modecrtdt,datetime,,YES
Datasyncconfig,VAuid,varchar,32,YES
Datasyncconfig,VActr,int,,YES
Datasyncconfig,VAtermid,varchar,32,YES
Datasyncconfig,VAcompcode,varchar,16,YES
Datasyncconfig,IncrDownload,varchar,1,YES
Datasyncconfig,IncrDownloadFromDt,datetime,,YES
Datasyncconfig,UseSISForOnline,varchar,1,YES
Datasyncconfig,IsSecureMode,varchar,1,YES
DayBeginPgms,PgmIndex,int,,NO
DayBeginPgms,PgmExe,varchar,50,YES
DayBeginPgms,PgmDesc,varchar,50,YES
DayBeginPgms,PgmOpt,varchar,50,YES
DayBeginPgms,PgmFlag,bit,,YES
DayBeginPgms,PgmDate,datetime,,YES
DayBeginPgms,VAUid,varchar,32,YES
DayBeginPgms,VActr,int,,YES
DayBeginPgms,VATermId,varchar,32,YES
DayBeginPgms,VACompCode,varchar,16,YES
DayEndPgms,PgmIndex,int,,NO
DayEndPgms,PgmExe,varchar,50,YES
DayEndPgms,PgmDesc,varchar,50,YES
DayEndPgms,PgmOpt,varchar,50,YES
DayEndPgms,PgmFlag,bit,,YES
DayEndPgms,PgmDate,datetime,,YES
DayEndPgms,VAUid,varchar,32,YES
DayEndPgms,VActr,int,,YES
DayEndPgms,VATermId,varchar,32,YES
DayEndPgms,VACompCode,varchar,16,YES
dbtuningconfig,srlno,int,,NO
dbtuningconfig,type,varchar,10,NO
dbtuningconfig,groupcaption,varchar,256,YES
dbtuningconfig,subcaption,varchar,256,YES
dbtuningconfig,command,varchar,512,YES
dbtuningconfig,arg1,varchar,128,YES
dbtuningconfig,arg2,varchar,128,YES
dbtuningconfig,arg3,varchar,256,YES
dbtuningconfig,Resultdisp,varchar,1,YES
dbtuningconfig,Resulttofilter,varchar,256,YES
dbtuningconfig,VaUID,varchar,32,YES
dbtuningconfig,VaCtr,int,,YES
dbtuningconfig,VaTermID,varchar,32,YES
dbtuningconfig,VaCompCode,varchar,16,YES
DcRefNoDtls,SuppCd,varchar,16,NO
DcRefNoDtls,SuppNm,varchar,50,YES
DcRefNoDtls,DcNo,int,,NO
DcRefNoDtls,DcDate,datetime,,NO
DcRefNoDtls,Flag,varchar,1,YES
DcRefNoDtls,VAUid,varchar,32,YES
DcRefNoDtls,VActr,int,,YES
DcRefNoDtls,VATermId,varchar,32,YES
DcRefNoDtls,VACompCode,varchar,16,YES
DeliveryAdviceDtls,SourceCompCode,varchar,16,NO
DeliveryAdviceDtls,DestCompCode,varchar,16,NO
DeliveryAdviceDtls,TrnType,int,,NO
DeliveryAdviceDtls,TrnCtrlNo,int,,NO
DeliveryAdviceDtls,EntSrlNo,int,,NO
DeliveryAdviceDtls,ItemTagSrlNo,int,,NO
DeliveryAdviceDtls,SourceShowroomCode,varchar,16,YES
DeliveryAdviceDtls,DestShowroomCode,varchar,16,YES
DeliveryAdviceDtls,DocNoPrefix,varchar,8,YES
DeliveryAdviceDtls,DocNo,int,,YES
DeliveryAdviceDtls,StockNo,varchar,32,YES
DeliveryAdviceDtls,BatchNo,varchar,32,YES
DeliveryAdviceDtls,GradeCd,varchar,32,YES
DeliveryAdviceDtls,LocationCd,varchar,32,YES
DeliveryAdviceDtls,DocQty,money,,YES
DeliveryAdviceDtls,ServicedQty,money,,YES
DeliveryAdviceDtls,DeliveredQty,money,,YES
DeliveryAdviceDtls,RescheduleQty,money,,YES
DeliveryAdviceDtls,RejectedQty,money,,YES
DeliveryAdviceDtls,ItemTag1,varchar,128,YES
DeliveryAdviceDtls,ItemTag2,varchar,128,YES
DeliveryAdviceDtls,ItemTag3,varchar,128,YES
DeliveryAdviceDtls,ItemTag4,varchar,128,YES
DeliveryAdviceDtls,ItemTag5,varchar,128,YES
DeliveryAdviceDtls,OldItemFlag,smallint,,YES
DeliveryAdviceDtls,OldItemStockNo,varchar,32,YES
DeliveryAdviceDtls,ServiceType1,smallint,,YES
DeliveryAdviceDtls,ServiceType2,smallint,,YES
DeliveryAdviceDtls,ServiceType3,smallint,,YES
DeliveryAdviceDtls,ServiceType4,smallint,,YES
DeliveryAdviceDtls,ServiceType5,smallint,,YES
DeliveryAdviceDtls,DeliveryStatus,smallint,,YES
DeliveryAdviceDtls,DeliveryExptdDateTime,datetime,,YES
DeliveryAdviceDtls,DeliveredDateTime,datetime,,YES
DeliveryAdviceDtls,DocEntVoidInd,smallint,,YES
DeliveryAdviceDtls,RescheduleDateTime,datetime,,YES
DeliveryAdviceDtls,DeliveryStatusRemarks,varchar,256,YES
DeliveryAdviceDtls,DateInsert,datetime,,YES
DeliveryAdviceDtls,VaUid,varchar,32,YES
DeliveryAdviceDtls,VActr,int,,YES
DeliveryAdviceDtls,VATermId,varchar,32,YES
DeliveryAdviceDtls,VACompCode,varchar,16,YES
DeliveryAdviceHdr,SourceCompCode,varchar,16,NO
DeliveryAdviceHdr,TrnType,int,,NO
DeliveryAdviceHdr,TrnCtrlNo,int,,NO
DeliveryAdviceHdr,DocNoPrefix,varchar,8,NO
DeliveryAdviceHdr,DocNo,int,,NO
DeliveryAdviceHdr,DocDate,datetime,,YES
DeliveryAdviceHdr,BillValue,money,,YES
DeliveryAdviceHdr,BillToCustId,varchar,16,YES
DeliveryAdviceHdr,BillToCustomerName,varchar,64,YES
DeliveryAdviceHdr,BillToAddr1,varchar,128,YES
DeliveryAdviceHdr,BillToAddr2,varchar,128,YES
DeliveryAdviceHdr,BillToAddr3,varchar,128,YES
DeliveryAdviceHdr,BillToAddr4,varchar,128,YES
DeliveryAdviceHdr,BillToCity,varchar,64,YES
DeliveryAdviceHdr,BillToState,varchar,64,YES
DeliveryAdviceHdr,BillToLandMark,varchar,64,YES
DeliveryAdviceHdr,BillToMobile,varchar,20,YES
DeliveryAdviceHdr,BillToEmail,varchar,128,YES
DeliveryAdviceHdr,ShipToCustId,varchar,16,YES
DeliveryAdviceHdr,ShipToCustomerName,varchar,64,YES
DeliveryAdviceHdr,ShipToAddr1,varchar,128,YES
DeliveryAdviceHdr,ShipToAddr2,varchar,128,YES
DeliveryAdviceHdr,ShipToAddr3,varchar,128,YES
DeliveryAdviceHdr,ShipToAddr4,varchar,128,YES
DeliveryAdviceHdr,ShipToCity,varchar,64,YES
DeliveryAdviceHdr,ShipToState,varchar,64,YES
DeliveryAdviceHdr,ShipToLandMark,varchar,64,YES
DeliveryAdviceHdr,ShipToMobile,varchar,20,YES
DeliveryAdviceHdr,ShipToEmail,varchar,128,YES
DeliveryAdviceHdr,DeliveryStatus,smallint,,YES
DeliveryAdviceHdr,OldItemFlag,smallint,,YES
DeliveryAdviceHdr,Priority,smallint,,YES
DeliveryAdviceHdr,DeliveryExptdDateTime,datetime,,YES
DeliveryAdviceHdr,DeliveryInstructions,varchar,256,YES
DeliveryAdviceHdr,DeliveryRemarks,varchar,256,YES
DeliveryAdviceHdr,DocVoidInd,smallint,,YES
DeliveryAdviceHdr,DateInsert,datetime,,YES
DeliveryAdviceHdr,VaUid,varchar,32,YES
DeliveryAdviceHdr,VActr,int,,YES
DeliveryAdviceHdr,VATermId,varchar,32,YES
DeliveryAdviceHdr,VACompCode,varchar,16,YES
DeliveryNoteDtls,TrnType,int,,NO
DeliveryNoteDtls,TrnCtrlNo,int,,NO
DeliveryNoteDtls,EntSrlNo,int,,NO
DeliveryNoteDtls,DocNoPrefix,varchar,8,YES
DeliveryNoteDtls,DocNo,int,,YES
DeliveryNoteDtls,StockNo,varchar,32,YES
DeliveryNoteDtls,BatchNo,varchar,32,YES
DeliveryNoteDtls,GradeCd,varchar,32,YES
DeliveryNoteDtls,LocationCd,varchar,32,YES
DeliveryNoteDtls,DocQty,money,,YES
DeliveryNoteDtls,SourceCompCode,varchar,16,YES
DeliveryNoteDtls,SourceShowroomCode,varchar,16,YES
DeliveryNoteDtls,RefTrnType,int,,YES
DeliveryNoteDtls,RefTrnCtrlNo,int,,YES
DeliveryNoteDtls,RefDocNoPrefix,varchar,8,YES
DeliveryNoteDtls,RefDocNo,int,,YES
DeliveryNoteDtls,RefEntSrlNo,int,,YES
DeliveryNoteDtls,DCRefTrnType,int,,YES
DeliveryNoteDtls,DCRefTrnCtrlNo,int,,YES
DeliveryNoteDtls,PersonInCharge,varchar,16,YES
DeliveryNoteDtls,StatusFlag,smallint,,YES
DeliveryNoteDtls,FwdRefTrnType,int,,YES
DeliveryNoteDtls,FwdRefCtrlNo,int,,YES
DeliveryNoteDtls,FwdRefDocEntSrlNo,int,,YES
DeliveryNoteDtls,BackRefTrnType,int,,YES
DeliveryNoteDtls,BackRefCtrlNo,int,,YES
DeliveryNoteDtls,BackRefDocEntSrlNo,int,,YES
DeliveryNoteDtls,DocEntVoidInd,smallint,,YES
DeliveryNoteDtls,DateInsert,datetime,,YES
DeliveryNoteDtls,VaUid,varchar,32,YES
DeliveryNoteDtls,VActr,int,,YES
DeliveryNoteDtls,VATermId,varchar,32,YES
DeliveryNoteDtls,VACompCode,varchar,16,YES
DeliveryNoteDtlsExtd01,SourceCompCode,varchar,16,NO
DeliveryNoteDtlsExtd01,DestCompCode,varchar,16,NO
DeliveryNoteDtlsExtd01,TrnType,int,,NO
DeliveryNoteDtlsExtd01,TrnCtrlNo,int,,NO
DeliveryNoteDtlsExtd01,EntSrlNo,int,,NO
DeliveryNoteDtlsExtd01,ItemTagSrlNo,int,,NO
DeliveryNoteDtlsExtd01,StockNo,varchar,32,YES
DeliveryNoteDtlsExtd01,ItemTag1,varchar,128,YES
DeliveryNoteDtlsExtd01,ItemTag2,varchar,128,YES
DeliveryNoteDtlsExtd01,ItemTag3,varchar,128,YES
DeliveryNoteDtlsExtd01,ItemTag4,varchar,128,YES
DeliveryNoteDtlsExtd01,ItemTag5,varchar,128,YES
DeliveryNoteDtlsExtd01,DocQty,money,,YES
DeliveryNoteDtlsExtd01,RefTrnType,int,,YES
DeliveryNoteDtlsExtd01,RefTrnCtrlNo,int,,YES
DeliveryNoteDtlsExtd01,DateInsert,datetime,,YES
DeliveryNoteDtlsExtd01,VaUid,varchar,32,YES
DeliveryNoteDtlsExtd01,VActr,int,,YES
DeliveryNoteDtlsExtd01,VATermId,varchar,32,YES
DeliveryNoteDtlsExtd01,VACompCode,varchar,16,YES
DeliveryNoteHdr,TrnType,int,,NO
DeliveryNoteHdr,TrnCtrlNo,int,,NO
DeliveryNoteHdr,DocNoPrefix,varchar,8,YES
DeliveryNoteHdr,DocNo,int,,YES
DeliveryNoteHdr,DocDate,datetime,,YES
DeliveryNoteHdr,PersonInCharge,varchar,16,YES
DeliveryNoteHdr,Remarks,varchar,256,YES
DeliveryNoteHdr,StatusFlag,int,,YES
DeliveryNoteHdr,FrwdRefTrnType,int,,YES
DeliveryNoteHdr,FrwdRefCtrlNo,int,,YES
DeliveryNoteHdr,BkwdRefTrnType,int,,YES
DeliveryNoteHdr,BkwdRefCtrlNo,int,,YES
DeliveryNoteHdr,DocVoidInd,smallint,,YES
DeliveryNoteHdr,DocRsnCd,varchar,16,YES
DeliveryNoteHdr,DateInsert,datetime,,YES
DeliveryNoteHdr,VaUid,varchar,32,YES
DeliveryNoteHdr,VActr,int,,YES
DeliveryNoteHdr,VATermId,varchar,32,YES
DeliveryNoteHdr,VACompCode,varchar,16,YES
DiscountDtls72,RecNo,int,,NO
DiscountDtls72,Type,int,,YES
DiscountDtls72,PriorityNo,int,,YES
DiscountDtls72,CustPriceGrpId,varchar,16,YES
DiscountDtls72,CustCd,varchar,20,YES
DiscountDtls72,SuperClass1,varchar,16,YES
DiscountDtls72,SuperClass2,varchar,16,YES
DiscountDtls72,ItemClass1,varchar,16,YES
DiscountDtls72,ItemClass2,varchar,16,YES
DiscountDtls72,StockNo,varchar,32,YES
DiscountDtls72,AppPt,int,,YES
DiscountDtls72,CompOn,int,,YES
DiscountDtls72,DiscAddDedId,varchar,256,YES
DiscountDtls72,IsVariable,bit,,YES
DiscountDtls72,IsRate,int,,YES
DiscountDtls72,RateAmt,money,,YES
DiscountDtls72,ValidityStDt,datetime,,YES
DiscountDtls72,ValidityStTm,datetime,,YES
DiscountDtls72,ValidityEndDt,datetime,,YES
DiscountDtls72,ValidityEndTm,datetime,,YES
DiscountDtls72,AppWkDays,varchar,7,YES
DiscountDtls72,AppStTm,datetime,,YES
DiscountDtls72,AppEndTm,datetime,,YES
DiscountDtls72,MinAppVal,money,,YES
DiscountDtls72,MaxAppVal,money,,YES
DiscountDtls72,SF_IsService,bit,,YES
DiscountDtls72,SF_IsInventoryItem,bit,,YES
DiscountDtls72,SF_IsConsignmentItem,bit,,YES
DiscountDtls72,SF_IsRPTaxInclusive,bit,,YES
DiscountDtls72,SF_RegularInd,varchar,2,YES
DiscountDtls72,SF_LocnId,varchar,16,YES
DiscountDtls72,SF_CCStockNo,varchar,40,YES
DiscountDtls72,SF_GradeCd,varchar,16,YES
DiscountDtls72,SF_MerchId,varchar,16,YES
DiscountDtls72,SF_ImageID,varchar,256,YES
DiscountDtls72,SF_MfgDate,datetime,,YES
DiscountDtls72,SF_ExpDate,datetime,,YES
DiscountDtls72,SF_ProdTaxType,varchar,16,YES
DiscountDtls72,SF_SrcTaxType,varchar,16,YES
DiscountDtls72,SF_BatchSrlNo,varchar,16,YES
DiscountDtls72,SF_SubClass1Cd,varchar,16,YES
DiscountDtls72,SF_SubClass2Cd,varchar,16,YES
DiscountDtls72,SF_SizeCd,varchar,16,YES
DiscountDtls72,SF_AnalCode1,varchar,16,YES
DiscountDtls72,SF_AnalCode2,varchar,16,YES
DiscountDtls72,SF_AnalCode3,varchar,16,YES
DiscountDtls72,SF_AnalCode4,varchar,16,YES
DiscountDtls72,SF_AnalCode5,varchar,16,YES
DiscountDtls72,SF_LeastSalableQty,money,,YES
DiscountDtls72,SF_Retail_Price,money,,YES
DiscountDtls72,SF_Dealer_Price,money,,YES
DiscountDtls72,SF_RtlMarkUp,money,,YES
DiscountDtls72,SF_DlrMarkUp,money,,YES
DiscountDtls72,SF_CurBalQty,money,,YES
DiscountDtls72,SalesPromoCode,varchar,32,YES
DiscountDtls72,VAUid,varchar,32,YES
DiscountDtls72,VActr,int,,YES
DiscountDtls72,VATermId,varchar,32,YES
DiscountDtls72,VACompCode,varchar,16,YES
DownloadParams,DayEndDate,datetime,,NO
DownloadParams,ControlNo,int,,NO
DownloadParams,VAUid,varchar,32,YES
DownloadParams,VActr,int,,YES
DownloadParams,VATermId,varchar,32,YES
DownloadParams,VACompCode,varchar,16,YES
DownloadParams,SHOPERDBVER,int,,YES
Errole,ErrFROM,numeric,,NO
Errole,ErrDES,varchar,255,YES
Errole,ErrACC,varchar,16,YES
EventExtnFieldConfig,ProgramId,varchar,64,NO
EventExtnFieldConfig,EventId,varchar,64,NO
EventExtnFieldConfig,FieldSrlNo,int,,NO
EventExtnFieldConfig,FieldName,varchar,32,NO
EventExtnFieldConfig,ReturnFlag,int,,YES
EventExtnFieldConfig,FieldLock,int,,YES
EventExtnFieldConfig,VaUid,varchar,32,YES
EventExtnFieldConfig,VaCtr,int,,YES
EventExtnFieldConfig,VaTermId,varchar,32,YES
EventExtnFieldConfig,VaCompCode,varchar,16,YES
EventExtnKeyValueConfig,ProgramId,varchar,64,NO
EventExtnKeyValueConfig,EventId,varchar,64,NO
EventExtnKeyValueConfig,SrlNo,int,,NO
EventExtnKeyValueConfig,EventKeyValue,varchar,64,NO
EventExtnKeyValueConfig,DllName,varchar,128,YES
EventExtnKeyValueConfig,VaUid,varchar,32,YES
EventExtnKeyValueConfig,VaCtr,int,,YES
EventExtnKeyValueConfig,VaTermId,varchar,32,YES
EventExtnKeyValueConfig,VaCompCode,varchar,16,YES
EventExtnKeyValueConfig,EncryptVer,varchar,32,YES
ExchangeOldItems,TrnType,int,,NO
ExchangeOldItems,TrnCtrlNo,int,,NO
ExchangeOldItems,SrlNo,int,,NO
ExchangeOldItems,ItemName,varchar,128,YES
ExchangeOldItems,ItemValue,money,,YES
ExchangeOldItems,DateInsert,datetime,,YES
ExchangeOldItems,VaUid,varchar,32,YES
ExchangeOldItems,VActr,int,,YES
ExchangeOldItems,VATermId,varchar,32,YES
ExchangeOldItems,VACompCode,varchar,16,YES
ExciseDutyComponents,EDCode,int,,NO
ExciseDutyComponents,OrderNo,int,,YES
ExciseDutyComponents,EDCStatus,int,,YES
ExciseDutyComponents,EDCompName,varchar,256,YES
ExciseDutyComponents,EDCompShortForm,varchar,256,YES
ExciseDutyComponents,DutyType,varchar,32,YES
ExciseDutyComponents,MethodOfCalInEDCode,varchar,256,YES
ExciseDutyComponents,MethodOfCalInShortForm,varchar,256,YES
ExciseDutyComponents,Remarks,varchar,256,YES
ExciseDutyComponents,VaUID,varchar,64,YES
ExciseDutyComponents,VaCtr,int,,YES
ExciseDutyComponents,VaTermID,varchar,32,YES
ExciseDutyComponents,VaCompCode,varchar,32,YES
ExciseDutyDtls,DocNo,int,,NO
ExciseDutyDtls,SrlNo,int,,NO
ExciseDutyDtls,EDDesc,varchar,128,YES
ExciseDutyDtls,EDStatus,int,,YES
ExciseDutyDtls,DefinitionCreatedAt,int,,YES
ExciseDutyDtls,ShoperDate,datetime,,YES
ExciseDutyDtls,SystemDate,datetime,,YES
ExciseDutyDtls,ShoperDBVer,varchar,32,YES
ExciseDutyDtls,FeatureId,int,,YES
ExciseDutyDtls,ApplicableItems,int,,YES
ExciseDutyDtls,Class1Cd,varchar,32,YES
ExciseDutyDtls,Class2Cd,varchar,32,YES
ExciseDutyDtls,StartDate,datetime,,YES
ExciseDutyDtls,EndDate,datetime,,YES
ExciseDutyDtls,AssessableValuePer,money,,YES
ExciseDutyDtls,AssessableValueBasedOn,varchar,16,YES
ExciseDutyDtls,EDC1Code,int,,YES
ExciseDutyDtls,EDC1Per,money,,YES
ExciseDutyDtls,EDC1BasedOn,varchar,256,YES
ExciseDutyDtls,EDC2Code,int,,YES
ExciseDutyDtls,EDC2Per,money,,YES
ExciseDutyDtls,EDC2BasedOn,varchar,256,YES
ExciseDutyDtls,EDC3Code,int,,YES
ExciseDutyDtls,EDC3Per,money,,YES
ExciseDutyDtls,EDC3BasedOn,varchar,256,YES
ExciseDutyDtls,EDC4Code,int,,YES
ExciseDutyDtls,EDC4Per,money,,YES
ExciseDutyDtls,EDC4BasedOn,varchar,256,YES
ExciseDutyDtls,EDC5Code,int,,YES
ExciseDutyDtls,EDC5Per,money,,YES
ExciseDutyDtls,EDC5BasedOn,varchar,256,YES
ExciseDutyDtls,AddEDToTrnValue,money,,YES
ExciseDutyDtls,Remarks,varchar,256,YES
ExciseDutyDtls,VaUID,varchar,64,YES
ExciseDutyDtls,VaCtr,int,,YES
ExciseDutyDtls,VaTermID,varchar,32,YES
ExciseDutyDtls,VaCompCode,varchar,32,YES
